# particles	 P3M with ik differentiation, not intelaced.	 P3M with ik differentiation, interlaced.	 P3M with analytic differentiation, not intelaced.	 P3M with analytic differentiation, intelaced.
10000 9.423694e+01 9.765001e+01 8.823744e+01 8.597552e+01
20000 3.697429e+02 3.759766e+02 3.350569e+02 3.171150e+02
